alpha.air,alpha.solid,alpha.water,p_rgh,Points_0,Points_1,Points_2,U.water_Magnitude
0,0,1,99943.3,0.0024375,0.000525,0,0.000338358
0,0,1,99943.3,0.002475,0.000525,0,0.000338865
0,0,1,99943.3,0.0025125,0.000525,0,0.000340227
0,0,1,99943.3,0.00255,0.000525,0,0.000343194
0,0,1,99943.3,0.0025875,0.000525,0,0.000348853
0,0,1,99943.3,0.002625,0.000525,0,0.000358504
0,0,1,99943.3,0.0026625,0.000525,0,0.000373177
0,0,1,99943.3,0.0027,0.000525,0,0.00039264
0,0,1,99943.3,0.0027375,0.000525,0,0.000414101
0,0,1,99943.3,0.002775,0.000525,0,0.000431259
0,0,1,99943.3,0.0028125,0.000525,0,0.0004345
0,0,1,99943.3,0.00285,0.000525,0,0.000412726
0,0,1,99943.3,0.0028875,0.000525,0,0.000356756
0,0,1,99943.3,0.002925,0.000525,0,0.000263487
0,0,1,99943.3,0.0029625,0.000525,0,0.000139201
0,0,1,99943.3,0.003,0.000525,0,0
0,0,1,99943.3,0,0.0005625,0,0
0,0,1,99943.3,3.75e-05,0.0005625,0,0.000154118
0,0,1,99943.3,7.5e-05,0.0005625,0,0.000281683
0,0,1,99943.3,0.0001125,0.0005625,0,0.000370943
0,0,1,99943.3,0.00015,0.0005625,0,0.000419364
0,0,1,99943.3,0.0001875,0.0005625,0,0.000432332
0,0,1,99943.3,0.000225,0.0005625,0,0.000420219
0,0,1,99943.3,0.0002625,0.0005625,0,0.000394788
0,0,1,99943.3,0.0003,0.0005625,0,0.000366097
0,0,1,99943.3,0.0003375,0.0005625,0,0.000340685
0,0,1,99943.3,0.000375,0.0005625,0,0.000321313
0,0,1,99943.3,0.0004125,0.0005625,0,0.000307932
0,0,1,99943.3,0.00045,0.0005625,0,0.000299146
0,0,1,99943.3,0.0004875,0.0005625,0,0.000293359
0,0,1,99943.3,0.000525,0.0005625,0,0.000289325
0,0,1,99943.3,0.0005625,0.0005625,0,0.000286247
0,0,1,99943.3,0.0006,0.0005625,0,0.000283687
0,0,1,99943.3,0.0006375,0.0005625,0,0.000281444
0,0,1,99943.3,0.000675,0.0005625,0,0.000279457
0,0,1,99943.3,0.0007125,0.0005625,0,0.000277735
0,0,1,99943.3,0.00075,0.0005625,0,0.000276325
0,0,1,99943.3,0.0007875,0.0005625,0,0.000275284
0,0,1,99943.3,0.000825,0.0005625,0,0.000274671
0,0,1,99943.3,0.0008625,0.0005625,0,0.000274543
0,0,1,99943.3,0.0009,0.0005625,0,0.000274943
0,0,1,99943.3,0.0009375,0.0005625,0,0.000275907
0,0,1,99943.3,0.000975,0.0005625,0,0.000277457
0,0,1,99943.3,0.0010125,0.0005625,0,0.0002796
0,0,1,99943.3,0.00105,0.0005625,0,0.000282327
0,0,1,99943.3,0.0010875,0.0005625,0,0.000285614
0,0,1,99943.3,0.001125,0.0005625,0,0.000289418
0,0,1,99943.3,0.0011625,0.0005625,0,0.000293682
5.60519e-45,0,1,99943.3,0.0012,0.0005625,0,0.000298333
7.70714e-44,0,1,99943.3,0.0012375,0.0005625,0,0.000303287
7.39886e-43,0,1,99943.3,0.001275,0.0005625,0,0.000308449
4.02733e-42,0,1,99943.3,0.0013125,0.0005625,0,0.000313718
1.2906e-41,0,1,99943.3,0.00135,0.0005625,0,0.000318993
2.59072e-41,0,1,99943.3,0.0013875,0.0005625,0,0.000324171
2.9318e-41,0,1,99943.3,0.001425,0.0005625,0,0.000329158
1.8996e-41,0,1,99943.3,0.0014625,0.0005625,0,0.000333868
1.15803e-41,0,1,99943.3,0.0015,0.0005625,0,0.000338226
1.51396e-41,0,1,99943.3,0.0015375,0.0005625,0,0.000342174
1.97443e-41,0,1,99943.3,0.001575,0.0005625,0,0.000345669
1.54003e-41,0,1,99943.3,0.0016125,0.0005625,0,0.000348686
6.89299e-42,0,1,99943.3,0.00165,0.0005625,0,0.000351216
1.9394e-42,0,1,99943.3,0.0016875,0.0005625,0,0.000353267
3.32108e-43,0,1,99943.3,0.001725,0.0005625,0,0.000354861
3.50325e-44,0,1,99943.3,0.0017625,0.0005625,0,0.000356033
2.8026e-45,0,1,99943.3,0.0018,0.0005625,0,0.000356827
0,0,1,99943.3,0.0018375,0.0005625,0,0.000357294
0,0,1,99943.3,0.001875,0.0005625,0,0.000357488
0,0,1,99943.3,0.0019125,0.0005625,0,0.000357464
0,0,1,99943.3,0.00195,0.0005625,0,0.000357276
0,0,1,99943.3,0.0019875,0.0005625,0,0.000356974
0,0,1,99943.3,0.002025,0.0005625,0,0.000356603
0,0,1,99943.3,0.0020625,0.0005625,0,0.0003562
0,0,1,99943.3,0.0021,0.0005625,0,0.000355794
0,0,1,99943.3,0.0021375,0.0005625,0,0.000355409
0,0,1,99943.3,0.002175,0.0005625,0,0.000355058
0,0,1,99943.3,0.0022125,0.0005625,0,0.000354748
0,0,1,99943.3,0.00225,0.0005625,0,0.000354479
0,0,1,99943.3,0.0022875,0.0005625,0,0.000354252
0,0,1,99943.3,0.002325,0.0005625,0,0.000354071
0,0,1,99943.3,0.0023625,0.0005625,0,0.000353956
0,0,1,99943.3,0.0024,0.0005625,0,0.000353971
0,0,1,99943.3,0.0024375,0.0005625,0,0.000354264
0,0,1,99943.3,0.002475,0.0005625,0,0.000355124
0,0,1,99943.3,0.0025125,0.0005625,0,0.000357078
0,0,1,99943.3,0.00255,0.0005625,0,0.000360983
0,0,1,99943.3,0.0025875,0.0005625,0,0.000368082
0,0,1,99943.3,0.002625,0.0005625,0,0.000379855
0,0,1,99943.3,0.0026625,0.0005625,0,0.000397467
0,0,1,99943.3,0.0027,0.0005625,0,0.000420646
0,0,1,99943.3,0.0027375,0.0005625,0,0.000446249
0,0,1,99943.3,0.002775,0.0005625,0,0.000467237
0,0,1,99943.3,0.0028125,0.0005625,0,0.000472915
0,0,1,99943.3,0.00285,0.0005625,0,0.00045094
0,0,1,99943.3,0.0028875,0.0005625,0,0.000391048
0,0,1,99943.3,0.002925,0.0005625,0,0.000289633
0,0,1,99943.3,0.0029625,0.0005625,0,0.000153415
0,0,1,99943.3,0.003,0.0005625,0,0
0,0,1,99943.3,0,0.0006,0,0
0,0,1,99943.3,3.75e-05,0.0006,0,0.000169033
0,0,1,99943.3,7.5e-05,0.0006,0,0.000308377
0,0,1,99943.3,0.0001125,0.0006,0,0.000405184
0,0,1,99943.3,0.00015,0.0006,0,0.000456814
0,0,1,99943.3,0.0001875,0.0006,0,0.000469348
0,0,1,99943.3,0.000225,0.0006,0,0.000454326
0,0,1,99943.3,0.0002625,0.0006,0,0.000424795
0,0,1,99943.3,0.0003,0.0006,0,0.000391906
0,0,1,99943.3,0.0003375,0.0006,0,0.000362929
0,0,1,99943.3,0.000375,0.0006,0,0.00034093
0,0,1,99943.3,0.0004125,0.0006,0,0.00032583
0,0,1,99943.3,0.00045,0.0006,0,0.000316029
0,0,1,99943.3,0.0004875,0.0006,0,0.000309705
0,0,1,99943.3,0.000525,0.0006,0,0.000305434
0,0,1,99943.3,0.0005625,0.0006,0,0.000302311
0,0,1,99943.3,0.0006,0.0006,0,0.000299837
0,0,1,99943.3,0.0006375,0.0006,0,0.00029778
0,0,1,99943.3,0.000675,0.0006,0,0.000296064
0,0,1,99943.3,0.0007125,0.0006,0,0.000294691
0,0,1,99943.3,0.00075,0.0006,0,0.000293703
0,0,1,99943.3,0.0007875,0.0006,0,0.000293153
0,0,1,99943.3,0.000825,0.0006,0,0.000293095
0,0,1,99943.3,0.0008625,0.0006,0,0.00029358
0,0,1,99943.3,0.0009,0.0006,0,0.000294645
0,0,1,99943.3,0.0009375,0.0006,0,0.000296318
0,0,1,99943.3,0.000975,0.0006,0,0.000298613
0,0,1,99943.3,0.0010125,0.0006,0,0.000301527
0,0,1,99943.3,0.00105,0.0006,0,0.000305043
0,0,1,99943.3,0.0010875,0.0006,0,0.000309124
1.4013e-45,0,1,99943.3,0.001125,0.0006,0,0.000313719
2.66247e-44,0,1,99943.3,0.0011625,0.0006,0,0.000318758
5.5071e-43,0,1,99943.3,0.0012,0.0006,0,0.000324157
8.32792e-42,0,1,99943.3,0.0012375,0.0006,0,0.000329819
7.57808e-41,0,1,99943.3,0.001275,0.0006,0,0.000335637
3.96045e-40,0,1,99943.3,0.0013125,0.0006,0,0.000341498
1.23996e-39,0,1,99943.3,0.00135,0.0006,0,0.000347287
2.47424e-39,0,1,99943.3,0.0013875,0.0006,0,0.000352891
2.78776e-39,0,1,99943.3,0.001425,0.0006,0,0.000358205
1.80976e-39,0,1,99943.3,0.0014625,0.0006,0,0.000363134
1.12727e-39,0,1,99943.3,0.0015,0.0006,0,0.000367599
1.47035e-39,0,1,99943.3,0.0015375,0.0006,0,0.000371535
1.92775e-39,0,1,99943.3,0.001575,0.0006,0,0.0003749
1.52545e-39,0,1,99943.3,0.0016125,0.0006,0,0.000377672
6.94357e-40,0,1,99943.3,0.00165,0.0006,0,0.000379846
2.01773e-40,0,1,99943.3,0.0016875,0.0006,0,0.000381439
3.62698e-41,0,1,99943.3,0.001725,0.0006,0,0.000382485
4.01052e-42,0,1,99943.3,0.0017625,0.0006,0,0.00038303
2.88667e-43,0,1,99943.3,0.0018,0.0006,0,0.000383134
1.4013e-44,0,1,99943.3,0.0018375,0.0006,0,0.000382862
0,0,1,99943.3,0.001875,0.0006,0,0.000382286
0,0,1,99943.3,0.0019125,0.0006,0,0.000381478
0,0,1,99943.3,0.00195,0.0006,0,0.000380505
0,0,1,99943.3,0.0019875,0.0006,0,0.000379432
0,0,1,99943.3,0.002025,0.0006,0,0.000378319
0,0,1,99943.3,0.0020625,0.0006,0,0.000377213
0,0,1,99943.3,0.0021,0.0006,0,0.000376157
0,0,1,99943.3,0.0021375,0.0006,0,0.000375181
0,0,1,99943.3,0.002175,0.0006,0,0.000374306
0,0,1,99943.3,0.0022125,0.0006,0,0.000373546
0,0,1,99943.3,0.00225,0.0006,0,0.000372907
0,0,1,99943.3,0.0022875,0.0006,0,0.000372392
0,0,1,99943.3,0.002325,0.0006,0,0.00037201
0,0,1,99943.3,0.0023625,0.0006,0,0.00037179
0,0,1,99943.3,0.0024,0.0006,0,0.000371806
0,0,1,99943.3,0.0024375,0.0006,0,0.000372226
0,0,1,99943.3,0.002475,0.0006,0,0.000373381
0,0,1,99943.3,0.0025125,0.0006,0,0.000375866
0,0,1,99943.3,0.00255,0.0006,0,0.000380652
0,0,1,99943.3,0.0025875,0.0006,0,0.000389143
0,0,1,99943.3,0.002625,0.0006,0,0.000403013
0,0,1,99943.3,0.0026625,0.0006,0,0.000423576
0,0,1,99943.3,0.0027,0.0006,0,0.000450532
0,0,1,99943.3,0.0027375,0.0006,0,0.000480386
0,0,1,99943.3,0.002775,0.0006,0,0.000505336
0,0,1,99943.3,0.0028125,0.0006,0,0.000513548
0,0,1,99943.3,0.00285,0.0006,0,0.00049136
0,0,1,99943.3,0.0028875,0.0006,0,0.000427351
0,0,1,99943.3,0.002925,0.0006,0,0.00031735
0,0,1,99943.3,0.0029625,0.0006,0,0.000168512
0,0,1,99943.3,0.003,0.0006,0,0
0,0,1,99943.3,0,0.0006375,0,0
0,0,1,99943.3,3.75e-05,0.0006375,0,0.000184953
0,0,1,99943.3,7.5e-05,0.0006375,0,0.000336837
0,0,1,99943.3,0.0001125,0.0006375,0,0.000441657
0,0,1,99943.3,0.00015,0.0006375,0,0.000496678
0,0,1,99943.3,0.0001875,0.0006375,0,0.00050874
0,0,1,99943.3,0.000225,0.0006375,0,0.000490637
0,0,1,99943.3,0.0002625,0.0006375,0,0.000456787
0,0,1,99943.3,0.0003,0.0006375,0,0.000419503
0,0,1,99943.3,0.0003375,0.0006375,0,0.00038682
0,0,1,99943.3,0.000375,0.0006375,0,0.000362116
0,0,1,99943.3,0.0004125,0.0006375,0,0.00034527
0,0,1,99943.3,0.00045,0.0006375,0,0.000334456
0,0,1,99943.3,0.0004875,0.0006375,0,0.000327606
0,0,1,99943.3,0.000525,0.0006375,0,0.000323114
0,0,1,99943.3,0.0005625,0.0006375,0,0.000319958
0,0,1,99943.3,0.0006,0.0006375,0,0.00031758
2.8026e-45,0,1,99943.3,0.0006375,0.0006375,0,0.000315716
1.12104e-44,0,1,99943.3,0.000675,0.0006375,0,0.000314276
2.94273e-44,0,1,99943.3,0.0007125,0.0006375,0,0.000313258
3.08286e-44,0,1,99943.3,0.00075,0.0006375,0,0.000312699
1.12104e-44,0,1,99943.3,0.0007875,0.0006375,0,0.00031265
2.8026e-45,0,1,99943.3,0.000825,0.0006375,0,0.000313163
0,0,1,99943.3,0.0008625,0.0006375,0,0.000314281
0,0,1,99943.3,0.0009,0.0006375,0,0.000316039
0,0,1,99943.3,0.0009375,0.0006375,0,0.000318458
0,0,1,99943.3,0.000975,0.0006375,0,0.000321544
0,0,1,99943.3,0.0010125,0.0006375,0,0.000325287
0,0,1,99943.3,0.00105,0.0006375,0,0.000329659
2.8026e-45,0,1,99943.3,0.0010875,0.0006375,0,0.000334615
1.09301e-43,0,1,99943.3,0.001125,0.0006375,0,0.000340091
2.81241e-42,0,1,99943.3,0.0011625,0.0006375,0,0.000346005
5.55699e-41,0,1,99943.3,0.0012,0.0006375,0,0.000352259
7.8722e-40,0,1,99943.3,0.0012375,0.0006375,0,0.000358741
6.7693e-39,0,1,99943.3,0.001275,0.0006375,0,0.000365328
3.39219e-38,0,1,99943.3,0.0013125,0.0006375,0,0.000371892
1.03769e-37,0,1,99943.3,0.00135,0.0006375,0,0.000378302
2.05962e-37,0,1,99943.3,0.0013875,0.0006375,0,0.000384429
2.31005e-37,0,1,99943.3,0.001425,0.0006375,0,0.000390154
1.50221e-37,0,1,99943.3,0.0014625,0.0006375,0,0.000395372
9.57138e-38,0,1,99943.3,0.0015,0.0006375,0,0.000399993
1.24466e-37,0,1,99943.3,0.0015375,0.0006375,0,0.000403949
1.64068e-37,0,1,99943.3,0.001575,0.0006375,0,0.000407195
1.31739e-37,0,1,99943.3,0.0016125,0.0006375,0,0.000409712
6.09346e-38,0,1,99943.3,0.00165,0.0006375,0,0.000411502
1.8292e-38,0,1,99943.3,0.0016875,0.0006375,0,0.00041259
3.452e-39,0,1,99943.3,0.001725,0.0006375,0,0.000413025
4.04848e-40,0,1,99943.3,0.0017625,0.0006375,0,0.000412868
3.10037e-41,0,1,99943.3,0.0018,0.0006375,0,0.000412196
1.68436e-42,0,1,99943.3,0.0018375,0.0006375,0,0.000411095
7.00649e-44,0,1,99943.3,0.001875,0.0006375,0,0.000409653
2.8026e-45,0,1,99943.3,0.0019125,0.0006375,0,0.000407961
0,0,1,99943.3,0.00195,0.0006375,0,0.000406106
0,0,1,99943.3,0.0019875,0.0006375,0,0.000404169
0,0,1,99943.3,0.002025,0.0006375,0,0.000402224
0,0,1,99943.3,0.0020625,0.0006375,0,0.000400335
0,0,1,99943.3,0.0021,0.0006375,0,0.000398551
0,0,1,99943.3,0.0021375,0.0006375,0,0.000396915
0,0,1,99943.3,0.002175,0.0006375,0,0.000395455
0,0,1,99943.3,0.0022125,0.0006375,0,0.000394191
1.4013e-45,0,1,99943.3,0.00225,0.0006375,0,0.000393133
1.4013e-45,0,1,99943.3,0.0022875,0.0006375,0,0.000392288
1.4013e-45,0,1,99943.3,0.002325,0.0006375,0,0.000391669
0,0,1,99943.3,0.0023625,0.0006375,0,0.00039131
0,0,1,99943.3,0.0024,0.0006375,0,0.000391296
0,0,1,99943.3,0.0024375,0.0006375,0,0.000391818
0,0,1,99943.3,0.002475,0.0006375,0,0.000393244
0,0,1,99943.3,0.0025125,0.0006375,0,0.00039624
0,0,1,99943.3,0.00255,0.0006375,0,0.000401895
0,0,1,99943.3,0.0025875,0.0006375,0,0.000411784
0,0,1,99943.3,0.002625,0.0006375,0,0.000427789
0,0,1,99943.3,0.0026625,0.0006375,0,0.000451387
0,0,1,99943.3,0.0027,0.0006375,0,0.000482261
0,0,1,99943.3,0.0027375,0.0006375,0,0.000516556
0,0,1,99943.3,0.002775,0.0006375,0,0.000545671
0,0,1,99943.3,0.0028125,0.0006375,0,0.000556575
0,0,1,99943.3,0.00285,0.0006375,0,0.000534198
0,0,1,99943.3,0.0028875,0.0006375,0,0.000465874
0,0,1,99943.3,0.002925,0.0006375,0,0.000346811
0,0,1,99943.3,0.0029625,0.0006375,0,0.000184592
0,0,1,99943.3,0.003,0.0006375,0,0
0,0,1,99943.3,0,0.000675,0,0
0,0,1,99943.3,3.75e-05,0.000675,0,0.00020197
0,0,1,99943.3,7.5e-05,0.000675,0,0.000367229
0,0,1,99943.3,0.0001125,0.000675,0,0.000480565
0,0,1,99943.3,0.00015,0.000675,0,0.00053916
0,0,1,99943.3,0.0001875,0.000675,0,0.000550682
0,0,1,99943.3,0.000225,0.000675,0,0.000529276
0,0,1,99943.3,0.0002625,0.000675,0,0.000490826
0,0,1,99943.3,0.0003,0.000675,0,0.000448884
0,0,1,99943.3,0.0003375,0.000675,0,0.00041229
0,0,1,99943.3,0.000375,0.000675,0,0.000384748
0,0,1,99943.3,0.0004125,0.000675,0,0.000366079
0,0,1,99943.3,0.00045,0.000675,0,0.000354212
0,0,1,99943.3,0.0004875,0.000675,0,0.000346815
0,0,1,99943.3,0.000525,0.000675,0,0.000342085
1.4013e-45,0,1,99943.3,0.0005625,0.000675,0,0.000338882
1.96182e-44,0,1,99943.3,0.0006,0.000675,0,0.000336586
1.45735e-43,0,1,99943.3,0.0006375,0.000675,0,0.000334904
6.10966e-43,0,1,99943.3,0.000675,0.000675,0,0.000333734
1.84411e-42,0,1,99943.3,0.0007125,0.000675,0,0.000333069
1.99545e-42,0,1,99943.3,0.00075,0.000675,0,0.000332945
7.76319e-43,0,1,99943.3,0.0007875,0.000675,0,0.000333414
1.62551e-43,0,1,99943.3,0.000825,0.000675,0,0.000334524
2.52234e-44,0,1,99943.3,0.0008625,0.000675,0,0.000336317
4.2039e-45,0,1,99943.3,0.0009,0.000675,0,0.000338825
1.4013e-45,0,1,99943.3,0.0009375,0.000675,0,0.000342064
0,0,1,99943.3,0.000975,0.000675,0,0.000346033
0,0,1,99943.3,0.0010125,0.000675,0,0.000350714
1.26117e-44,0,1,99943.3,0.00105,0.000675,0,0.000356071
3.78351e-43,0,1,99943.3,0.0010875,0.000675,0,0.000362045
1.1024e-41,0,1,99943.3,0.001125,0.000675,0,0.000368561
2.64153e-40,0,1,99943.3,0.0011625,0.000675,0,0.000375519
4.88656e-39,0,1,99943.3,0.0012,0.000675,0,0.000382804
6.47452e-38,0,1,99943.3,0.0012375,0.000675,0,0.000390285
5.2518e-37,0,1,99943.3,0.001275,0.000675,0,0.00039782
2.52086e-36,0,1,99943.3,0.0013125,0.000675,0,0.000405256
7.5351e-36,0,1,99943.3,0.00135,0.000675,0,0.000412441
1.48857e-35,0,1,99943.3,0.0013875,0.000675,0,0.000419228
1.66142e-35,0,1,99943.3,0.001425,0.000675,0,0.000425479
1.08195e-35,0,1,99943.3,0.0014625,0.000675,0,0.00043107
7.05982e-36,0,1,99943.3,0.0015,0.000675,0,0.000435902
9.14529e-36,0,1,99943.3,0.0015375,0.000675,0,0.0004399
1.21224e-35,0,1,99943.3,0.001575,0.000675,0,0.000443017
9.87893e-36,0,1,99943.3,0.0016125,0.000675,0,0.000445235
4.63974e-36,0,1,99943.3,0.00165,0.000675,0,0.000446567
1.4386e-36,0,1,99943.3,0.0016875,0.000675,0,0.000447051
2.85266e-37,0,1,99943.3,0.001725,0.000675,0,0.000446752
3.55511e-38,0,1,99943.3,0.0017625,0.000675,0,0.000445753
2.90714e-39,0,1,99943.3,0.0018,0.000675,0,0.000444153
1.6897e-40,0,1,99943.3,0.0018375,0.000675,0,0.00044206
7.42268e-42,0,1,99943.3,0.001875,0.000675,0,0.000439588
2.57839e-43,0,1,99943.3,0.0019125,0.000675,0,0.000436851
7.00649e-45,0,1,99943.3,0.00195,0.000675,0,0.000433958
0,0,1,99943.3,0.0019875,0.000675,0,0.00043101
0,0,1,99943.3,0.002025,0.000675,0,0.000428097
0,0,1,99943.3,0.0020625,0.000675,0,0.000425299
0,0,1,99943.3,0.0021,0.000675,0,0.00042268
0,0,1,99943.3,0.0021375,0.000675,0,0.000420289
2.8026e-45,0,1,99943.3,0.002175,0.000675,0,0.000418164
1.82169e-44,0,1,99943.3,0.0022125,0.000675,0,0.000416329
7.28675e-44,0,1,99943.3,0.00225,0.000675,0,0.000414799
1.06499e-43,0,1,99943.3,0.0022875,0.000675,0,0.000413583
7.28675e-44,0,1,99943.3,0.002325,0.000675,0,0.000412697
2.8026e-44,0,1,99943.3,0.0023625,0.000675,0,0.000412178
5.60519e-45,0,1,99943.3,0.0024,0.000675,0,0.000412123
0,0,1,99943.3,0.0024375,0.000675,0,0.000412738
0,0,1,99943.3,0.002475,0.000675,0,0.000414436
0,0,1,99943.3,0.0025125,0.000675,0,0.000417953
0,0,1,99943.3,0.00255,0.000675,0,0.000424501
0,0,1,99943.3,0.0025875,0.000675,0,0.000435835
0,0,1,99943.3,0.002625,0.000675,0,0.000454059
0,0,1,99943.3,0.0026625,0.000675,0,0.000480832
0,0,1,99943.3,0.0027,0.000675,0,0.000515828
0,0,1,99943.3,0.0027375,0.000675,0,0.000554819
0,0,1,99943.3,0.002775,0.000675,0,0.000588367
0,0,1,99943.3,0.0028125,0.000675,0,0.000602168
0,0,1,99943.3,0.00285,0.000675,0,0.000579654
0,0,1,99943.3,0.0028875,0.000675,0,0.000506818
0,0,1,99943.3,0.002925,0.000675,0,0.000378181
0,0,1,99943.3,0.0029625,0.000675,0,0.000201747
0,0,1,99943.3,0.003,0.000675,0,0
0,0,1,99943.3,0,0.0007125,0,0
0,0,1,99943.3,3.75e-05,0.0007125,0,0.00022018
0,0,1,99943.3,7.5e-05,0.0007125,0,0.000399716
0,0,1,99943.3,0.0001125,0.0007125,0,0.000522106
0,0,1,99943.3,0.00015,0.0007125,0,0.000584459
0,0,1,99943.3,0.0001875,0.0007125,0,0.000595348
0,0,1,99943.3,0.000225,0.0007125,0,0.000570372
0,0,1,99943.3,0.0002625,0.0007125,0,0.000526987
0,0,1,99943.3,0.0003,0.0007125,0,0.000480066
0,0,1,99943.3,0.0003375,0.0007125,0,0.000439305
0,0,1,99943.3,0.000375,0.0007125,0,0.000408746
0,0,1,99943.3,0.0004125,0.0007125,0,0.000388143
0,0,1,99943.3,0.00045,0.0007125,0,0.000375152
0,0,1,99943.3,0.0004875,0.0007125,0,0.00036716
5.60519e-45,0,1,99943.3,0.000525,0.0007125,0,0.000362153
7.56701e-44,0,1,99943.3,0.0005625,0.0007125,0,0.00035887
8.64601e-43,0,1,99943.3,0.0006,0.0007125,0,0.000356625
6.68139e-42,0,1,99943.3,0.0006375,0.0007125,0,0.000355099
3.02232e-41,0,1,99943.3,0.000675,0.0007125,0,0.000354181
9.95006e-41,0,1,99943.3,0.0007125,0.0007125,0,0.000353862
1.12293e-40,0,1,99943.3,0.00075,0.0007125,0,0.000354178
4.57048e-41,0,1,99943.3,0.0007875,0.0007125,0,0.000355184
9.95342e-42,0,1,99943.3,0.000825,0.0007125,0,0.000356929
1.60729e-42,0,1,99943.3,0.0008625,0.0007125,0,0.000359456
2.8026e-43,0,1,99943.3,0.0009,0.0007125,0,0.000362795
7.00649e-44,0,1,99943.3,0.0009375,0.0007125,0,0.000366958
3.36312e-44,0,1,99943.3,0.000975,0.0007125,0,0.00037194
7.28675e-44,0,1,99943.3,0.0010125,0.0007125,0,0.000377715
1.22053e-42,0,1,99943.3,0.00105,0.0007125,0,0.000384235
3.54514e-41,0,1,99943.3,0.0010875,0.0007125,0,0.000391429
9.65017e-40,0,1,99943.3,0.001125,0.0007125,0,0.000399204
2.16046e-38,0,1,99943.3,0.0011625,0.0007125,0,0.000407441
3.73237e-37,0,1,99943.3,0.0012,0.0007125,0,0.000416002
4.61462e-36,0,1,99943.3,0.0012375,0.0007125,0,0.00042473
3.52384e-35,0,1,99943.3,0.001275,0.0007125,0,0.000433454
1.61829e-34,0,1,99943.3,0.0013125,0.0007125,0,0.000441992
4.72689e-34,0,1,99943.3,0.00135,0.0007125,0,0.000450164
9.2997e-34,0,1,99943.3,0.0013875,0.0007125,0,0.000457793
1.03245e-33,0,1,99943.3,0.001425,0.0007125,0,0.000464715
6.73049e-34,0,1,99943.3,0.0014625,0.0007125,0,0.000470787
4.50285e-34,0,1,99943.3,0.0015,0.0007125,0,0.000475894
5.80564e-34,0,1,99943.3,0.0015375,0.0007125,0,0.000479949
7.74018e-34,0,1,99943.3,0.001575,0.0007125,0,0.000482906
6.40329e-34,0,1,99943.3,0.0016125,0.0007125,0,0.000484751
3.05134e-34,0,1,99943.3,0.00165,0.0007125,0,0.000485508
9.77029e-35,0,1,99943.3,0.0016875,0.0007125,0,0.000485236
2.0376e-35,0,1,99943.3,0.001725,0.0007125,0,0.000484022
2.70354e-36,0,1,99943.3,0.0017625,0.0007125,0,0.000481976
2.36608e-37,0,1,99943.3,0.0018,0.0007125,0,0.000479228
1.47439e-38,0,1,99943.3,0.0018375,0.0007125,0,0.000475916
6.94744e-40,0,1,99943.3,0.001875,0.0007125,0,0.000472186
2.58484e-41,0,1,99943.3,0.0019125,0.0007125,0,0.00046818
7.84727e-43,0,1,99943.3,0.00195,0.0007125,0,0.000464035
1.96182e-44,0,1,99943.3,0.0019875,0.0007125,0,0.000459875
1.4013e-45,0,1,99943.3,0.002025,0.0007125,0,0.000455814
1.4013e-45,0,1,99943.3,0.0020625,0.0007125,0,0.000451945
7.00649e-45,0,1,99943.3,0.0021,0.0007125,0,0.000448349
3.92364e-44,0,1,99943.3,0.0021375,0.0007125,0,0.000445085
2.49431e-43,0,1,99943.3,0.002175,0.0007125,0,0.000442197
1.32983e-42,0,1,99943.3,0.0022125,0.0007125,0,0.000439715
5.15117e-42,0,1,99943.3,0.00225,0.0007125,0,0.000437655
6.87617e-42,0,1,99943.3,0.0022875,0.0007125,0,0.000436026
4.03714e-42,0,1,99943.3,0.002325,0.0007125,0,0.000434846
1.44334e-42,0,1,99943.3,0.0023625,0.0007125,0,0.000434155
2.77457e-43,0,1,99943.3,0.0024,0.0007125,0,0.000434057
3.36312e-44,0,1,99943.3,0.0024375,0.0007125,0,0.000434777
2.8026e-45,0,1,99943.3,0.002475,0.0007125,0,0.000436765
0,0,1,99943.3,0.0025125,0.0007125,0,0.000440835
0,0,1,99943.3,0.00255,0.0007125,0,0.000448324
0,0,1,99943.3,0.0025875,0.0007125,0,0.00046118
0,0,1,99943.3,0.002625,0.0007125,0,0.000481745
0,0,1,99943.3,0.0026625,0.0007125,0,0.000511876
0,0,1,99943.3,0.0027,0.0007125,0,0.000551248
0,0,1,99943.3,0.0027375,0.0007125,0,0.000595246
0,0,1,99943.3,0.002775,0.0007125,0,0.00063355
0,0,1,99943.3,0.0028125,0.0007125,0,0.000650499
0,0,1,99943.3,0.00285,0.0007125,0,0.000627925
0,0,1,99943.3,0.0028875,0.0007125,0,0.000550378
0,0,1,99943.3,0.002925,0.0007125,0,0.000411618
0,0,1,99943.3,0.0029625,0.0007125,0,0.000220069
0,0,1,99943.3,0.003,0.0007125,0,0
0,0,1,99943.3,0,0.00075,0,0
0,0,1,99943.3,3.75e-05,0.00075,0,0.000239681
0,0,1,99943.3,7.5e-05,0.00075,0,0.000434465
0,0,1,99943.3,0.0001125,0.00075,0,0.000566481
0,0,1,99943.3,0.00015,0.00075,0,0.000632777
0,0,1,99943.3,0.0001875,0.00075,0,0.000642914
0,0,1,99943.3,0.000225,0.00075,0,0.000614058
0,0,1,99943.3,0.0002625,0.00075,0,0.000565353
0,0,1,99943.3,0.0003,0.00075,0,0.000513083
0,0,1,99943.3,0.0003375,0.00075,0,0.000467853
0,0,1,99943.3,0.000375,0.00075,0,0.000434063
0,0,1,99943.3,0.0004125,0.00075,0,0.000411383
